Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Year,Month,Quarter,Weekday,Ship Days
2467,CA-2020-128755,04-05-2020,08-05-2020,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",97.11,1,4.0995,,Online,,,2020,May,2,Monday,4
2470,CA-2020-128755,04-05-2020,08-05-2020,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",123.91,1,4.5657,,Cards,,,2020,May,2,Monday,4
5288,CA-2020-105991,05-05-2020,06-05-2020,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,136.991,3,-152.9847,,Cards,,,2020,May,2,Tuesday,1
6305,CA-2020-107552,05-05-2020,05-05-2020,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,117.68,1,3.2064,,COD,,,2020,May,2,Tuesday,0
5192,US-2020-141943,05-05-2020,09-05-2020,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",111.16,2,11.58,,COD,,,2020,May,2,Tuesday,4
5287,CA-2020-105991,05-05-2020,06-05-2020,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",120.552,8,-7.3232,,Cards,,,2020,May,2,Tuesday,1
6264,CA-2020-160724,05-05-2020,10-05-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,150.5,3,15.525,,COD,,,2020,May,2,Tuesday,5
5286,CA-2020-105991,05-05-2020,06-05-2020,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",147.24,9,7.434,,Online,,,2020,May,2,Tuesday,1
2781,CA-2020-167668,06-05-2020,08-05-2020,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,108.2,4,29.6,,Online,,,2020,May,2,Wednesday,2
8442,CA-2020-145779,06-05-2020,10-05-2020,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,122.416,4,27.4352,,COD,,,2020,May,2,Wednesday,4
6637,CA-2020-144498,06-05-2020,06-05-2020,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",155.12,5,39.689,,Online,,,2020,May,2,Wednesday,0
7676,CA-2020-133487,06-05-2020,09-05-2020,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,188.94,3,41.2938,,COD,,,2020,May,2,Wednesday,3
9923,US-2020-162124,06-05-2020,10-05-2020,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,231.968,4,28.7952,,Cards,,,2020,May,2,Wednesday,4
1972,CA-2020-140242,06-05-2020,11-05-2020,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,454.744,7,76.6395,,Cards,,,2020,May,2,Wednesday,5
4670,US-2020-133200,06-05-2020,11-05-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",650.4648,7,-119.1918,,Cards,,,2020,May,2,Wednesday,5
6636,CA-2020-144498,06-05-2020,06-05-2020,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,672.168,4,70.5564,,COD,,,2020,May,2,Wednesday,0
4671,US-2020-133200,06-05-2020,11-05-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,803.68,5,-57.951,,Cards,,,2020,May,2,Wednesday,5
1971,CA-2020-140242,06-05-2020,11-05-2020,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,94.408,3,0.6408,,COD,,,2020,May,2,Wednesday,5
4669,US-2020-133200,06-05-2020,11-05-2020,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,110.06,10,-18.802,,Online,,,2020,May,2,Wednesday,5
4127,CA-2020-156769,06-05-2020,09-05-2020,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,153.66,6,18.0378,,Cards,,,2020,May,2,Wednesday,3
6635,CA-2020-144498,06-05-2020,06-05-2020,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,144.541,11,-52.5481,,Cards,,,2020,May,2,Wednesday,0
9374,CA-2020-102820,07-05-2020,11-05-2020,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,462.944,7,52.493,,COD,,,2020,May,2,Thursday,4
3830,CA-2020-141733,07-05-2020,11-05-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,517.8,2,119.2,,Cards,,,2020,May,2,Thursday,4
3828,CA-2020-141733,07-05-2020,11-05-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1495.65,5,423.0085,,COD,,,2020,May,2,Thursday,4
3829,CA-2020-141733,07-05-2020,11-05-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002019,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,131.64,1,7.4592,,Online,,,2020,May,2,Thursday,4
3831,CA-2020-141733,07-05-2020,11-05-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,165.444,2,18.4604,,COD,,,2020,May,2,Thursday,4
5001,CA-2020-159688,07-05-2020,12-05-2020,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,171.99,1,28.7964,,Online,,,2020,May,2,Thursday,5
9520,US-2020-104451,08-05-2020,12-05-2020,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,114.08,4,22.7024,,Online,,,2020,May,2,Friday,4
4471,CA-2020-156895,08-05-2020,12-05-2020,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",141.058,3,-23.7822,,Online,,,2020,May,2,Friday,4
3274,CA-2020-133865,08-05-2020,12-05-2020,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3409.952,6,1049.985,,Online,,,2020,May,2,Friday,4
1596,CA-2020-149181,08-05-2020,12-05-2020,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,157.992,2,-2.0568,,Online,,,2020,May,2,Friday,4
9601,CA-2020-107797,08-05-2020,11-05-2020,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,163.472,8,14.5152,,Online,,,2020,May,2,Friday,3
8420,CA-2020-118199,09-05-2020,11-05-2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,116.96,4,2.6784,,Online,,,2020,May,2,Saturday,2
8418,CA-2020-118199,09-05-2020,11-05-2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,139.28,3,26.07,,Online,,,2020,May,2,Saturday,2
8417,CA-2020-118199,09-05-2020,11-05-2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",188.92,5,46.225,,Online,,,2020,May,2,Saturday,2
8421,CA-2020-118199,09-05-2020,11-05-2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,217.98,2,87.9912,,Cards,,,2020,May,2,Saturday,2
8282,CA-2020-134810,09-05-2020,10-05-2020,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,240,3,25.875,,COD,,,2020,May,2,Saturday,1
8419,CA-2020-118199,09-05-2020,11-05-2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",300.85,1,63.107,,Cards,,,2020,May,2,Saturday,2
8281,CA-2020-134810,09-05-2020,10-05-2020,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",134.232,3,22.0158,,Cards,,,2020,May,2,Saturday,1
4701,CA-2020-140298,11-05-2020,17-05-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,100.416,2,-14.8832,,Online,,,2020,May,2,Monday,6
5012,US-2020-139647,11-05-2020,13-05-2020,First Class,TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,233.979,7,-356.9643,,COD,,,2020,May,2,Monday,2
4700,CA-2020-140298,11-05-2020,17-05-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,89.248,2,0.5904,,COD,,,2020,May,2,Monday,6
4702,CA-2020-140298,11-05-2020,17-05-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,90.848,2,2.14,,Online,,,2020,May,2,Monday,6
4124,CA-2020-133823,11-05-2020,12-05-2020,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",87.032,2,9.4366,,Online,,,2020,May,2,Monday,1
4703,CA-2020-140298,11-05-2020,17-05-2020,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,118.996,1,-6.9965,,Online,,,2020,May,2,Monday,6
4122,CA-2020-133823,11-05-2020,12-05-2020,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",113.44,6,16.848,,Cards,,,2020,May,2,Monday,1
4123,CA-2020-133823,11-05-2020,12-05-2020,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,129.59,3,17.6673,,Cards,,,2020,May,2,Monday,1
7316,CA-2020-115322,11-05-2020,16-05-2020,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,149.92,3,12.7368,,Online,,,2020,May,2,Monday,5
3762,CA-2020-104577,12-05-2020,17-05-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",133.6,5,42.048,,Online,,,2020,May,2,Tuesday,5
6670,CA-2020-122175,12-05-2020,14-05-2020,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",137.4,5,34.96,,COD,,,2020,May,2,Tuesday,2
1857,US-2020-158218,12-05-2020,15-05-2020,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,173.92,5,-15.99,,COD,,,2020,May,2,Tuesday,3
5821,CA-2020-117632,12-05-2020,18-05-2020,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,266.62,2,4.7724,,Online,,,2020,May,2,Tuesday,6
5823,CA-2020-117632,12-05-2020,18-05-2020,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",306.48,5,-10.7055,,Cards,,,2020,May,2,Tuesday,6
5804,US-2020-106796,12-05-2020,19-05-2020,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Springfield,Ohio,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,96.272,3,1.1556,,COD,,,2020,May,2,Tuesday,7
6668,CA-2020-122175,12-05-2020,14-05-2020,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,83.16,2,2.9568,,Online,,,2020,May,2,Tuesday,2
5822,CA-2020-117632,12-05-2020,18-05-2020,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,101.77,1,2.0979,,Cards,,,2020,May,2,Tuesday,6
6281,CA-2020-152226,12-05-2020,16-05-2020,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,90.904,2,1.9926,,Cards,,,2020,May,2,Tuesday,4
6669,CA-2020-122175,12-05-2020,14-05-2020,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,118,2,4.42,,Online,,,2020,May,2,Tuesday,2
5824,CA-2020-117632,12-05-2020,18-05-2020,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",119.168,4,6.4692,,Cards,,,2020,May,2,Tuesday,6
6667,CA-2020-122175,12-05-2020,14-05-2020,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",131.85,5,15.426,,COD,,,2020,May,2,Tuesday,2
1858,US-2020-158218,12-05-2020,15-05-2020,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",131.24,4,-53.072,,Online,,,2020,May,2,Tuesday,3
2595,CA-2020-149048,13-05-2020,17-05-2020,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,218.96,2,81.432,,COD,,,2020,May,2,Wednesday,4
8336,CA-2020-161655,13-05-2020,18-05-2020,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,323.52,9,149.76,,Cards,,,2020,May,2,Wednesday,5
9000,CA-2020-137785,13-05-2020,17-05-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,504.43,5,-124.431,,COD,,,2020,May,2,Wednesday,4
2598,CA-2020-149048,13-05-2020,17-05-2020,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,549.34,2,95.4612,,Online,,,2020,May,2,Wednesday,4
2597,CA-2020-149048,13-05-2020,17-05-2020,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,611.97,3,158.7519,,COD,,,2020,May,2,Wednesday,4
2596,CA-2020-149048,13-05-2020,17-05-2020,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,935.97,3,411.7365,,Cards,,,2020,May,2,Wednesday,4
2599,CA-2020-149048,13-05-2020,17-05-2020,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),88.94,3,7.3206,,Online,,,2020,May,2,Wednesday,4
8622,CA-2020-104318,13-05-2020,18-05-2020,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,104.768,2,2.3364,,COD,,,2020,May,2,Wednesday,5
2431,CA-2020-100748,13-05-2020,20-05-2020,Standard Class,RB-19795,Ross Baird,Home Office,United States,San Francisco,California,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,142.48,8,27.4856,,Cards,,,2020,May,2,Wednesday,7
6412,CA-2020-161774,14-05-2020,15-05-2020,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,100.864,2,26.9024,,Online,,,2020,May,2,Thursday,1
6462,US-2020-133361,14-05-2020,17-05-2020,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,111.97,3,18.8937,,Online,,,2020,May,2,Thursday,3
6463,US-2020-133361,14-05-2020,17-05-2020,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",298.96,2,23.5764,,Online,,,2020,May,2,Thursday,3
4649,CA-2020-129357,14-05-2020,19-05-2020,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,485.19,9,206.8893,,COD,,,2020,May,2,Thursday,5
4161,CA-2020-115546,14-05-2020,18-05-2020,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,564.97,3,134.9925,,COD,,,2020,May,2,Thursday,4
6408,CA-2020-161774,14-05-2020,15-05-2020,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,911.43,5,-12.849,,Cards,,,2020,May,2,Thursday,1
815,CA-2020-143686,14-05-2020,14-05-2020,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1433.93,7,601.9699,,Online,,,2020,May,2,Thursday,0
